datetime,precipitation,pressure,temperature,wind_direction,wind_speed
2017-06-19 21:20:00,,30.04,77,100.0,7.0
2017-06-19 21:50:00,,30.04,77,90.0,8.0
2017-06-19 22:20:00,,30.04,75,90.0,8.0
2017-06-19 22:50:00,,30.04,73,70.0,5.0
2017-06-19 23:20:00,,30.04,73,70.0,5.0
2017-06-19 23:50:00,,30.04,72,80.0,6.0
2017-06-20 00:20:00,,30.04,72,80.0,7.0
2017-06-20 00:50:00,,30.04,70,70.0,5.0
2017-06-20 01:20:00,,30.04,70,70.0,5.0
2017-06-20 01:50:00,,30.04,70,80.0,6.0
2017-06-20 02:20:00,,30.01,70,80.0,7.0
2017-06-20 02:50:00,,30.01,68,100.0,7.0
2017-06-20 03:20:00,,30.01,66,100.0,5.0
2017-06-20 03:50:00,,30.01,66,100.0,6.0
2017-06-20 04:20:00,,30.01,66,90.0,6.0
2017-06-20 04:50:00,,30.01,66,60.0,3.0
2017-06-20 05:20:00,,30.01,66,60.0,5.0
2017-06-20 05:50:00,,30.01,66,90.0,6.0
2017-06-20 06:20:00,,30.04,66,100.0,3.0
2017-06-20 06:50:00,,30.04,68,70.0,5.0
2017-06-20 07:20:00,,30.04,70,80.0,3.0
2017-06-20 07:50:00,,30.04,70,90.0,7.0
2017-06-20 08:20:00,,30.04,72,90.0,7.0
2017-06-20 08:50:00,,30.04,72,100.0,7.0
2017-06-20 09:20:00,,30.04,73,80.0,8.0
2017-06-20 09:50:00,,30.04,75,90.0,8.0
2017-06-20 10:20:00,,30.04,75,80.0,12.0
2017-06-20 10:50:00,,30.04,75,100.0,9.0
2017-06-20 11:20:00,,30.07,77,110.0,8.0
2017-06-20 11:50:00,,30.04,79,90.0,10.0
2017-06-20 12:20:00,,30.04,81,90.0,10.0
2017-06-20 12:50:00,,30.04,82,100.0,12.0
2017-06-20 13:20:00,,30.04,82,100.0,12.0
2017-06-20 13:50:00,,30.04,84,100.0,12.0
2017-06-20 14:20:00,,30.04,84,120.0,13.0
2017-06-20 14:50:00,,30.04,82,90.0,12.0
2017-06-20 15:20:00,,30.04,84,110.0,14.0
2017-06-20 15:50:00,,30.04,84,110.0,13.0
2017-06-20 16:20:00,,30.04,82,90.0,15.0
2017-06-20 16:50:00,,30.01,81,90.0,17.0
2017-06-20 17:20:00,,30.01,81,110.0,17.0
2017-06-20 17:50:00,,30.01,79,100.0,20.0
2017-06-20 18:20:00,,30.01,77,90.0,17.0
2017-06-20 18:50:00,,30.01,75,100.0,20.0
2017-06-20 19:20:00,,30.01,75,100.0,20.0
2017-06-20 19:50:00,,30.04,73,80.0,17.0
2017-06-20 20:20:00,,30.04,72,90.0,16.0
2017-06-20 20:50:00,,30.04,70,90.0,14.0
2017-06-20 21:20:00,,30.04,70,80.0,17.0
2017-06-20 21:50:00,,30.04,68,90.0,15.0
2017-06-20 22:20:00,,30.04,66,90.0,16.0
2017-06-20 22:50:00,,30.04,66,80.0,12.0
2017-06-20 23:20:00,,30.04,64,70.0,14.0
2017-06-20 23:50:00,,30.04,64,70.0,10.0
2017-06-21 00:20:00,,30.07,64,50.0,8.0
2017-06-21 00:50:00,,30.07,64,60.0,9.0
2017-06-21 01:20:00,,30.04,63,70.0,9.0
2017-06-21 01:50:00,,30.04,63,70.0,10.0
2017-06-21 02:20:00,,30.04,63,70.0,9.0
2017-06-21 02:50:00,,30.01,63,70.0,9.0
2017-06-21 03:20:00,,30.01,63,60.0,9.0
2017-06-21 03:50:00,,30.01,63,60.0,9.0
2017-06-21 04:20:00,,30.01,63,60.0,8.0
2017-06-21 04:50:00,,30.01,63,80.0,10.0
2017-06-21 05:20:00,,30.01,63,60.0,9.0
2017-06-21 05:50:00,,29.98,63,80.0,9.0
2017-06-21 06:20:00,,30.01,64,60.0,8.0
2017-06-21 06:50:00,,30.01,64,70.0,10.0
2017-06-21 07:20:00,,30.01,66,80.0,10.0
2017-06-21 07:50:00,,30.01,68,80.0,14.0
2017-06-21 08:20:00,,29.98,68,70.0,13.0
2017-06-21 08:50:00,,29.98,72,100.0,14.0
2017-06-21 09:20:00,,29.98,72,100.0,15.0
2017-06-21 09:50:00,,29.98,73,100.0,15.0
2017-06-21 10:20:00,,29.98,73,100.0,14.0
2017-06-21 10:50:00,,29.96,75,100.0,13.0
2017-06-21 11:20:00,,29.96,75,90.0,13.0
2017-06-21 11:50:00,,29.96,77,90.0,12.0
2017-06-21 12:20:00,,29.96,77,80.0,13.0
2017-06-21 12:50:00,,29.96,79,80.0,12.0
2017-06-21 13:20:00,,29.93,81,90.0,12.0
2017-06-21 13:50:00,,29.93,82,80.0,12.0
2017-06-21 14:20:00,,29.93,84,90.0,12.0
2017-06-21 14:50:00,,29.9,84,80.0,13.0
2017-06-21 15:20:00,,29.9,86,90.0,14.0
2017-06-21 15:50:00,,29.9,86,100.0,14.0
2017-06-21 16:20:00,,29.87,86,100.0,16.0
2017-06-21 16:50:00,,29.87,84,90.0,14.0
2017-06-21 17:20:00,,29.87,86,100.0,14.0
2017-06-21 17:50:00,,29.87,84,90.0,14.0
2017-06-21 18:20:00,,29.87,84,90.0,14.0
2017-06-21 18:50:00,,29.87,84,100.0,14.0
2017-06-21 19:20:00,,29.84,81,90.0,14.0
2017-06-21 19:50:00,,29.84,81,90.0,13.0
2017-06-21 20:20:00,,29.84,79,90.0,9.0
2017-06-21 20:50:00,,29.84,82,,7.0
2017-06-21 21:20:00,,29.84,84,210.0,7.0
2017-06-21 21:50:00,,29.84,82,210.0,7.0
2017-06-21 22:20:00,,29.84,81,220.0,7.0
2017-06-21 22:50:00,,29.84,79,200.0,7.0
2017-06-21 23:20:00,,29.84,79,230.0,7.0
2017-06-21 23:50:00,,29.84,77,220.0,8.0
2017-06-22 00:20:00,,29.84,77,230.0,6.0
2017-06-22 00:50:00,,29.84,77,,3.0
2017-06-22 01:20:00,,29.84,77,230.0,7.0
2017-06-22 01:50:00,,29.84,75,240.0,9.0
2017-06-22 02:20:00,,29.84,75,240.0,9.0
2017-06-22 02:50:00,,29.84,75,240.0,9.0
2017-06-22 03:20:00,,29.81,73,230.0,10.0
2017-06-22 03:50:00,,29.81,73,240.0,9.0
2017-06-22 04:20:00,,29.81,72,240.0,8.0
2017-06-22 04:50:00,,29.81,72,250.0,13.0
2017-06-22 05:20:00,,29.81,72,240.0,10.0
2017-06-22 05:50:00,,29.81,72,240.0,13.0
2017-06-22 06:20:00,,29.81,70,250.0,16.0
2017-06-22 06:50:00,,29.81,70,250.0,16.0
2017-06-22 07:20:00,,29.81,70,250.0,17.0
2017-06-22 07:50:00,,29.81,70,250.0,18.0
2017-06-22 08:20:00,,29.84,70,250.0,21.0
2017-06-22 08:50:00,,29.84,70,250.0,14.0
2017-06-22 09:20:00,,29.84,70,230.0,13.0
2017-06-22 09:50:00,,29.84,70,240.0,14.0
2017-06-22 10:20:00,,29.84,72,240.0,17.0
2017-06-22 10:50:00,,29.84,72,240.0,15.0
2017-06-22 11:20:00,,29.84,72,250.0,15.0
2017-06-22 11:50:00,,29.84,73,260.0,15.0
2017-06-22 12:20:00,,29.84,73,260.0,18.0
2017-06-22 12:50:00,,29.84,75,250.0,21.0
2017-06-22 13:20:00,,29.84,75,260.0,18.0
2017-06-22 13:50:00,,29.84,75,250.0,23.0
2017-06-22 14:20:00,,29.84,75,270.0,20.0
2017-06-22 14:50:00,,29.84,73,270.0,23.0
2017-06-22 15:20:00,,29.84,75,260.0,21.0
2017-06-22 15:50:00,,29.84,75,270.0,20.0
2017-06-22 16:20:00,,29.84,73,260.0,16.0
2017-06-22 16:50:00,,29.87,73,270.0,17.0
2017-06-22 17:20:00,,29.87,75,260.0,16.0
2017-06-22 17:50:00,,29.87,73,260.0,16.0
2017-06-22 18:20:00,,29.87,73,280.0,16.0
2017-06-22 18:50:00,,29.87,73,270.0,14.0
2017-06-22 19:20:00,,29.87,73,260.0,15.0
2017-06-22 19:50:00,,29.9,73,270.0,13.0
2017-06-22 20:20:00,,29.9,73,250.0,14.0
2017-06-22 20:50:00,,29.9,72,250.0,15.0
2017-06-22 21:20:00,,29.9,72,260.0,13.0
2017-06-22 21:50:00,,29.9,70,260.0,13.0
2017-06-22 22:20:00,,29.93,70,250.0,12.0
2017-06-22 22:50:00,,29.93,70,260.0,15.0
2017-06-22 23:20:00,,29.93,68,260.0,15.0
2017-06-22 23:50:00,,29.93,68,280.0,13.0
2017-06-23 00:20:00,,29.93,68,280.0,10.0
2017-06-23 00:50:00,,29.93,66,250.0,12.0
2017-06-23 01:20:00,,29.93,66,260.0,13.0
2017-06-23 01:50:00,,29.96,64,240.0,13.0
2017-06-23 02:20:00,,29.96,63,240.0,10.0
2017-06-23 02:50:00,,29.96,63,240.0,14.0
2017-06-23 03:20:00,,29.96,61,250.0,16.0
2017-06-23 03:50:00,,29.96,59,250.0,15.0
2017-06-23 04:20:00,,29.96,59,260.0,13.0
2017-06-23 04:50:00,,29.96,59,250.0,14.0
2017-06-23 05:20:00,,29.96,59,250.0,15.0
2017-06-23 05:50:00,,29.96,59,250.0,14.0
2017-06-23 06:20:00,,29.96,59,240.0,14.0
2017-06-23 06:50:00,,29.96,59,250.0,14.0
2017-06-23 07:20:00,,29.96,61,250.0,16.0
2017-06-23 07:50:00,,29.96,63,250.0,18.0
2017-06-23 08:20:00,,29.98,64,260.0,16.0
2017-06-23 08:50:00,,29.98,64,270.0,20.0
2017-06-23 09:20:00,,29.98,64,270.0,20.0
2017-06-23 09:50:00,,29.98,66,260.0,17.0
2017-06-23 10:20:00,,29.98,68,240.0,17.0
2017-06-23 10:50:00,,29.98,68,250.0,18.0
2017-06-23 11:20:00,,29.98,72,260.0,16.0
2017-06-23 11:50:00,,29.98,72,250.0,16.0
2017-06-23 12:20:00,,29.98,72,250.0,17.0
2017-06-23 12:50:00,,29.98,73,240.0,20.0
2017-06-23 13:20:00,,29.96,75,250.0,17.0
2017-06-23 13:50:00,,29.96,75,240.0,20.0
2017-06-23 14:20:00,,29.96,77,260.0,18.0
2017-06-23 14:50:00,,29.96,75,240.0,21.0
2017-06-23 15:20:00,,29.96,75,250.0,18.0
2017-06-23 15:50:00,,29.96,75,250.0,21.0
2017-06-23 16:20:00,,29.96,75,260.0,18.0
2017-06-23 16:50:00,,29.96,75,250.0,20.0
2017-06-23 17:20:00,,29.98,73,270.0,16.0
2017-06-23 17:50:00,,29.98,73,250.0,17.0
2017-06-23 18:20:00,,29.96,73,260.0,21.0
2017-06-23 18:50:00,,29.96,72,250.0,17.0
2017-06-23 19:20:00,,29.96,72,250.0,17.0
2017-06-23 19:50:00,,29.98,70,230.0,17.0
2017-06-23 20:20:00,,29.98,70,230.0,16.0
2017-06-23 20:50:00,,29.98,70,230.0,15.0
2017-06-23 21:20:00,,29.98,68,230.0,16.0
2017-06-23 21:50:00,,29.98,68,230.0,16.0
2017-06-23 22:20:00,,29.98,68,230.0,16.0
2017-06-23 22:50:00,,29.96,66,230.0,16.0
2017-06-23 23:20:00,,29.96,66,240.0,13.0
2017-06-23 23:50:00,,29.96,66,250.0,15.0
2017-06-24 00:20:00,,29.96,64,240.0,14.0
2017-06-24 00:50:00,,29.96,64,240.0,14.0
2017-06-24 01:20:00,,29.96,64,230.0,14.0
2017-06-24 01:50:00,,29.96,64,240.0,14.0
2017-06-24 02:20:00,,29.96,64,240.0,14.0
2017-06-24 02:50:00,,29.93,64,250.0,14.0
2017-06-24 03:20:00,,29.93,64,240.0,13.0
2017-06-24 03:50:00,,29.93,64,240.0,14.0
2017-06-24 04:20:00,,29.93,64,240.0,15.0
2017-06-24 04:50:00,,29.93,64,240.0,14.0
2017-06-24 05:20:00,,29.93,64,250.0,15.0
2017-06-24 05:50:00,,29.93,64,240.0,15.0
2017-06-24 06:20:00,,29.93,64,240.0,13.0
2017-06-24 06:50:00,,29.93,64,250.0,13.0
2017-06-24 07:20:00,,29.93,64,250.0,17.0
2017-06-24 07:50:00,,29.93,64,250.0,13.0
2017-06-24 08:20:00,,29.93,66,250.0,13.0
2017-06-24 08:50:00,,29.93,66,250.0,16.0
2017-06-24 09:20:00,,29.93,66,250.0,13.0
2017-06-24 09:50:00,,29.93,66,240.0,14.0
2017-06-24 10:20:00,,29.93,68,240.0,13.0
2017-06-24 10:50:00,,29.93,70,240.0,14.0
2017-06-24 11:20:00,,29.93,72,230.0,14.0
2017-06-24 11:50:00,,29.9,72,230.0,14.0
2017-06-24 12:20:00,,29.9,73,230.0,15.0
2017-06-24 12:50:00,,29.9,73,230.0,15.0
2017-06-24 13:20:00,,29.9,72,230.0,16.0
2017-06-24 13:50:00,,29.9,72,230.0,17.0
2017-06-24 14:20:00,,29.9,73,250.0,15.0
2017-06-24 14:50:00,,29.9,73,240.0,15.0
2017-06-24 15:20:00,,29.87,72,230.0,15.0
2017-06-24 15:50:00,,29.87,72,240.0,16.0
2017-06-24 16:20:00,,29.87,72,230.0,13.0
2017-06-24 16:50:00,,29.87,72,230.0,15.0
2017-06-24 17:20:00,,29.87,72,240.0,17.0
2017-06-24 17:50:00,,29.87,72,240.0,17.0
2017-06-24 18:20:00,,29.87,70,230.0,16.0
2017-06-24 18:50:00,,29.87,70,230.0,14.0
2017-06-24 19:20:00,,29.84,70,230.0,15.0
2017-06-24 19:50:00,,29.84,70,230.0,13.0
2017-06-24 20:20:00,,29.84,66,240.0,16.0
2017-06-24 20:50:00,,29.87,66,230.0,12.0
2017-06-24 21:20:00,,29.87,66,240.0,13.0
2017-06-24 21:50:00,,29.87,66,240.0,12.0
2017-06-24 22:20:00,,29.87,66,240.0,10.0
2017-06-24 22:50:00,,29.87,64,240.0,9.0
2017-06-24 23:20:00,,29.87,64,240.0,13.0
2017-06-24 23:50:00,,29.87,64,250.0,17.0
2017-06-25 00:20:00,,29.87,64,240.0,13.0
2017-06-25 00:50:00,,29.87,63,270.0,15.0
2017-06-25 01:20:00,,29.87,63,270.0,16.0
2017-06-25 01:50:00,,29.87,63,280.0,18.0
2017-06-25 02:20:00,,29.87,61,250.0,14.0
2017-06-25 02:50:00,,29.87,61,240.0,15.0
2017-06-25 03:20:00,,29.87,61,250.0,15.0
2017-06-25 03:50:00,,29.87,61,250.0,13.0
2017-06-25 04:20:00,,29.87,61,240.0,14.0
2017-06-25 04:50:00,,29.87,61,250.0,12.0
2017-06-25 05:20:00,,29.87,61,250.0,13.0
2017-06-25 05:50:00,,29.87,61,240.0,14.0
2017-06-25 06:20:00,,29.87,61,250.0,15.0
2017-06-25 06:50:00,,29.87,61,240.0,16.0
2017-06-25 07:20:00,,29.87,61,240.0,15.0
2017-06-25 07:50:00,,29.87,63,240.0,14.0
2017-06-25 08:20:00,,29.87,63,240.0,13.0
2017-06-25 08:50:00,,29.87,63,250.0,17.0
2017-06-25 09:20:00,,29.87,64,250.0,16.0
2017-06-25 09:50:00,,29.87,64,250.0,15.0
2017-06-25 10:20:00,,29.87,64,240.0,14.0
2017-06-25 10:50:00,,29.87,66,240.0,14.0
2017-06-25 11:20:00,,29.87,66,240.0,15.0
2017-06-25 11:50:00,,29.9,66,240.0,16.0
2017-06-25 12:20:00,,29.87,68,230.0,15.0
2017-06-25 12:50:00,,29.87,72,250.0,15.0
2017-06-25 13:20:00,,29.87,72,230.0,14.0
2017-06-25 13:50:00,,29.84,72,230.0,17.0
2017-06-25 14:20:00,,29.84,72,230.0,17.0
2017-06-25 14:50:00,,29.84,72,220.0,14.0
2017-06-25 15:20:00,,29.84,72,230.0,15.0
2017-06-25 15:50:00,,29.84,72,230.0,16.0
2017-06-25 16:20:00,,29.84,72,240.0,16.0
2017-06-25 16:50:00,,29.84,73,260.0,17.0
2017-06-25 17:20:00,,29.81,73,260.0,22.0
2017-06-25 17:50:00,,29.81,72,270.0,22.0
2017-06-25 18:20:00,,29.84,72,270.0,23.0
2017-06-25 18:50:00,,29.84,70,270.0,20.0
2017-06-25 19:20:00,,29.84,70,270.0,20.0
2017-06-25 19:50:00,,29.87,70,280.0,18.0
2017-06-25 20:20:00,,29.87,68,270.0,18.0
2017-06-25 20:50:00,,29.87,68,280.0,14.0
2017-06-25 21:20:00,,29.9,68,280.0,13.0
2017-06-25 21:50:00,,29.9,66,290.0,12.0
2017-06-25 22:20:00,,29.9,66,290.0,15.0
2017-06-25 22:50:00,,29.9,66,280.0,14.0
2017-06-25 23:20:00,,29.93,64,310.0,12.0
2017-06-25 23:50:00,,29.93,64,330.0,9.0
2017-06-26 00:20:00,,29.93,63,330.0,9.0
2017-06-26 00:50:00,,29.93,63,320.0,8.0
2017-06-26 01:20:00,,29.93,63,320.0,7.0
2017-06-26 01:50:00,,29.93,61,310.0,6.0
2017-06-26 02:20:00,,29.93,61,,2.0
2017-06-26 02:50:00,,29.93,61,320.0,5.0
2017-06-26 03:20:00,,29.93,61,,3.0
2017-06-26 03:50:00,,29.93,59,340.0,6.0
2017-06-26 04:20:00,,29.93,59,300.0,8.0
2017-06-26 04:50:00,,29.93,59,320.0,5.0
2017-06-26 05:20:00,,29.96,59,340.0,6.0
2017-06-26 05:50:00,,29.96,57,350.0,5.0
2017-06-26 06:20:00,,29.96,57,10.0,5.0
2017-06-26 06:50:00,,29.96,59,,3.0
2017-06-26 07:20:00,,29.96,59,30.0,6.0
2017-06-26 07:50:00,,29.96,61,40.0,7.0
2017-06-26 08:20:00,,29.96,61,20.0,8.0
2017-06-26 08:50:00,,29.96,63,40.0,6.0
2017-06-26 09:20:00,,29.96,63,30.0,7.0
2017-06-26 09:50:00,,29.96,64,30.0,7.0
2017-06-26 10:20:00,,29.96,64,,7.0
2017-06-26 10:50:00,,29.93,66,,6.0
2017-06-26 11:20:00,,29.93,68,70.0,5.0
2017-06-26 11:50:00,,29.96,68,120.0,7.0
2017-06-26 12:20:00,,29.96,70,,5.0
2017-06-26 12:50:00,,29.93,70,,6.0
2017-06-26 13:20:00,,29.93,70,,5.0
2017-06-26 13:50:00,,29.93,72,100.0,6.0
2017-06-26 14:20:00,,29.93,72,,7.0
2017-06-26 14:50:00,,29.93,72,,3.0
2017-06-26 15:20:00,,29.9,73,,3.0
2017-06-26 15:50:00,,29.9,73,,2.0
2017-06-26 16:20:00,,29.9,73,90.0,7.0
2017-06-26 16:50:00,,29.87,73,90.0,8.0
2017-06-26 17:20:00,,29.87,73,80.0,7.0
2017-06-26 17:50:00,,29.87,73,110.0,13.0
2017-06-26 18:20:00,,29.87,73,80.0,14.0
2017-06-26 18:50:00,,29.87,72,100.0,17.0
2017-06-26 19:20:00,,29.87,70,80.0,17.0
2017-06-26 19:50:00,,29.87,70,100.0,16.0
2017-06-26 20:20:00,,29.87,68,100.0,15.0
2017-06-26 20:50:00,,29.9,66,90.0,16.0
2017-06-26 21:20:00,,29.9,66,90.0,16.0
2017-06-26 21:50:00,,29.9,64,90.0,17.0
2017-06-26 22:20:00,,29.9,64,90.0,15.0
2017-06-26 22:50:00,,29.9,63,80.0,16.0
2017-06-26 23:20:00,,29.9,63,80.0,17.0
2017-06-26 23:50:00,,29.9,61,80.0,17.0
2017-06-27 00:20:00,,29.87,61,80.0,16.0
2017-06-27 00:50:00,,29.87,61,80.0,17.0
2017-06-27 01:20:00,,29.87,61,80.0,15.0
2017-06-27 01:50:00,,29.87,63,90.0,12.0
2017-06-27 02:20:00,,29.84,63,80.0,13.0
2017-06-27 02:50:00,,29.84,63,80.0,14.0
2017-06-27 03:20:00,,29.84,63,80.0,15.0
2017-06-27 03:50:00,,29.81,63,90.0,18.0
2017-06-27 04:20:00,,29.81,63,100.0,20.0
2017-06-27 04:50:00,,29.81,63,90.0,15.0
2017-06-27 05:20:00,,29.81,63,100.0,13.0
2017-06-27 05:50:00,,29.78,64,90.0,14.0
2017-06-27 06:20:00,,29.78,64,90.0,16.0
2017-06-27 06:50:00,,29.78,64,90.0,14.0
2017-06-27 07:20:00,,29.78,64,90.0,15.0
2017-06-27 07:50:00,,29.75,64,100.0,17.0
2017-06-27 08:20:00,,29.75,64,90.0,15.0
2017-06-27 08:50:00,,29.75,64,90.0,16.0
2017-06-27 09:20:00,,29.75,64,90.0,16.0
2017-06-27 09:50:00,,29.75,66,100.0,16.0
2017-06-27 10:20:00,,29.72,66,90.0,15.0
2017-06-27 10:50:00,,29.72,66,90.0,14.0
2017-06-27 11:20:00,,29.72,68,90.0,15.0
2017-06-27 11:50:00,,29.69,70,100.0,15.0
2017-06-27 12:20:00,,29.69,68,90.0,13.0
2017-06-27 12:50:00,,29.69,68,80.0,10.0
2017-06-27 13:20:00,,29.69,68,70.0,9.0
2017-06-27 13:50:00,,29.69,68,50.0,9.0
2017-06-27 14:20:00,,29.69,68,40.0,10.0
2017-06-27 14:50:00,,29.66,68,70.0,13.0
2017-06-27 15:20:00,,29.66,68,80.0,12.0
2017-06-27 15:50:00,,29.66,68,80.0,12.0
2017-06-27 16:20:00,,29.66,66,90.0,14.0
2017-06-27 16:50:00,,29.66,64,100.0,12.0
2017-06-27 17:20:00,,29.63,64,80.0,12.0
2017-06-27 17:50:00,,29.63,64,80.0,10.0
2017-06-27 18:20:00,,29.63,63,60.0,10.0
2017-06-27 18:50:00,,29.63,63,60.0,9.0
2017-06-27 19:20:00,,29.6,63,60.0,9.0
2017-06-27 19:50:00,,29.6,63,60.0,7.0
2017-06-27 20:20:00,,29.6,63,60.0,8.0
2017-06-27 20:50:00,,29.6,61,60.0,10.0
2017-06-27 21:20:00,,29.6,61,40.0,6.0
2017-06-27 21:50:00,,29.6,61,40.0,7.0
2017-06-27 22:20:00,,29.6,61,40.0,6.0
2017-06-27 22:50:00,,29.57,61,50.0,5.0
2017-06-27 23:20:00,,29.57,61,20.0,3.0
2017-06-27 23:50:00,,29.57,61,,3.0
2017-06-28 00:20:00,,29.54,59,360.0,5.0
2017-06-28 00:50:00,,29.54,59,360.0,5.0
2017-06-28 01:20:00,,29.51,59,10.0,5.0
2017-06-28 01:50:00,,29.51,61,10.0,5.0
2017-06-28 02:20:00,,29.51,61,,3.0
2017-06-28 02:50:00,,29.48,61,330.0,5.0
2017-06-28 03:20:00,,29.48,61,330.0,5.0
2017-06-28 03:50:00,,29.45,61,350.0,6.0
2017-06-28 04:20:00,,29.45,61,340.0,6.0
2017-06-28 04:50:00,,29.45,59,340.0,5.0
2017-06-28 05:20:00,,29.45,59,340.0,5.0
2017-06-28 05:50:00,,29.45,61,,3.0
2017-06-28 06:20:00,,29.45,61,300.0,6.0
2017-06-28 06:50:00,,29.42,61,340.0,6.0
2017-06-28 07:20:00,,29.42,61,340.0,6.0
2017-06-28 07:50:00,,29.42,61,320.0,5.0
2017-06-28 08:20:00,,29.42,61,350.0,7.0
2017-06-28 08:50:00,,29.42,61,330.0,5.0
2017-06-28 09:20:00,,29.42,61,,3.0
2017-06-28 09:50:00,,29.42,61,340.0,7.0
2017-06-28 10:20:00,,29.42,63,330.0,8.0
2017-06-28 10:50:00,,29.42,63,340.0,9.0
2017-06-28 11:20:00,,29.42,63,300.0,9.0
2017-06-28 11:50:00,,29.42,63,320.0,9.0
2017-06-28 12:20:00,,29.42,61,340.0,10.0
2017-06-28 12:50:00,,29.42,61,340.0,9.0
2017-06-28 13:20:00,,29.42,61,310.0,10.0
2017-06-28 13:50:00,,29.42,61,300.0,10.0
2017-06-28 14:20:00,,29.42,61,310.0,12.0
2017-06-28 14:50:00,,29.42,61,300.0,10.0
2017-06-28 15:20:00,,29.39,61,310.0,9.0
2017-06-28 15:50:00,,29.39,61,320.0,10.0
2017-06-28 16:20:00,,29.39,61,300.0,10.0
2017-06-28 16:50:00,,29.39,61,330.0,8.0
2017-06-28 17:20:00,,29.39,61,310.0,8.0
2017-06-28 17:50:00,,29.39,61,310.0,9.0
2017-06-28 18:20:00,,29.39,59,330.0,8.0
2017-06-28 18:50:00,,29.39,59,320.0,8.0
2017-06-28 19:20:00,,29.39,59,320.0,8.0
2017-06-28 19:50:00,,29.39,59,320.0,8.0
2017-06-28 20:20:00,,29.39,59,300.0,12.0
2017-06-28 20:50:00,,29.39,59,340.0,7.0
2017-06-28 21:20:00,,29.39,57,320.0,7.0
2017-06-28 21:50:00,,29.39,57,310.0,9.0
2017-06-28 22:20:00,,29.39,57,310.0,9.0
2017-06-28 22:50:00,,29.39,57,300.0,7.0
2017-06-28 23:20:00,,29.39,57,320.0,6.0
2017-06-28 23:50:00,,29.39,57,290.0,8.0
2017-06-29 00:20:00,,29.39,57,310.0,8.0
2017-06-29 00:50:00,,29.36,57,300.0,10.0
2017-06-29 01:20:00,,29.36,57,290.0,10.0
2017-06-29 01:50:00,,29.36,57,300.0,9.0
2017-06-29 02:20:00,,29.36,57,280.0,9.0
2017-06-29 02:50:00,,29.34,55,300.0,9.0
2017-06-29 03:20:00,,29.34,55,280.0,10.0
2017-06-29 03:50:00,,29.34,55,290.0,9.0
2017-06-29 04:20:00,,29.34,55,300.0,10.0
2017-06-29 04:50:00,,29.34,55,280.0,7.0
2017-06-29 05:20:00,,29.34,55,300.0,8.0
2017-06-29 05:50:00,,29.34,55,290.0,7.0
2017-06-29 06:20:00,,29.34,57,290.0,9.0
2017-06-29 06:50:00,,29.34,57,270.0,7.0
2017-06-29 07:20:00,,29.34,57,250.0,9.0
2017-06-29 07:50:00,,29.34,57,250.0,8.0
2017-06-29 08:20:00,,29.34,57,260.0,9.0
2017-06-29 08:50:00,,29.36,59,230.0,8.0
2017-06-29 09:20:00,,29.36,59,240.0,9.0
2017-06-29 09:50:00,,29.36,61,230.0,10.0
2017-06-29 10:20:00,,29.34,61,250.0,12.0
2017-06-29 10:50:00,,29.36,63,240.0,9.0
2017-06-29 11:20:00,,29.36,63,260.0,10.0
2017-06-29 11:50:00,,29.36,63,250.0,13.0
2017-06-29 12:20:00,,29.36,64,260.0,10.0
2017-06-29 12:50:00,,29.36,64,240.0,13.0
2017-06-29 13:20:00,,29.39,64,250.0,12.0
2017-06-29 13:50:00,,29.39,63,260.0,13.0
2017-06-29 14:20:00,,29.39,64,260.0,13.0
2017-06-29 14:50:00,,29.39,64,240.0,15.0
2017-06-29 15:20:00,,29.39,64,240.0,12.0
2017-06-29 15:50:00,,29.42,64,240.0,10.0
2017-06-29 16:20:00,,29.42,64,250.0,12.0
2017-06-29 16:50:00,,29.42,64,240.0,12.0
2017-06-29 17:20:00,,29.42,64,250.0,10.0
2017-06-29 17:50:00,,29.42,64,250.0,10.0
2017-06-29 18:20:00,,29.42,64,250.0,9.0
2017-06-29 18:50:00,,29.42,64,240.0,8.0
2017-06-29 19:20:00,,29.42,64,240.0,9.0
2017-06-29 19:50:00,,29.45,64,230.0,7.0
2017-06-29 20:20:00,,29.45,63,270.0,7.0
2017-06-29 20:50:00,,29.45,64,230.0,7.0
2017-06-29 21:20:00,,29.45,63,210.0,6.0
2017-06-29 21:50:00,,29.48,63,230.0,8.0
2017-06-29 22:20:00,,29.48,63,230.0,7.0
2017-06-29 22:50:00,,29.48,63,220.0,6.0
2017-06-29 23:20:00,,29.48,63,210.0,7.0
2017-06-29 23:50:00,,29.48,63,230.0,8.0
2017-06-30 00:20:00,,29.48,63,220.0,5.0
2017-06-30 00:50:00,,29.48,63,230.0,7.0
2017-06-30 01:20:00,,29.51,63,230.0,6.0
2017-06-30 01:50:00,,29.51,61,250.0,7.0
2017-06-30 02:20:00,,29.51,61,240.0,5.0
2017-06-30 02:50:00,,29.51,61,230.0,6.0
2017-06-30 03:20:00,,29.51,61,290.0,5.0
2017-06-30 03:50:00,,29.51,61,,3.0
2017-06-30 04:20:00,,29.51,61,300.0,5.0
2017-06-30 04:50:00,,29.51,61,300.0,3.0
2017-06-30 05:20:00,,29.51,61,340.0,2.0
2017-06-30 05:50:00,,29.54,61,360.0,3.0
2017-06-30 06:20:00,,29.54,63,,1.0
2017-06-30 06:50:00,,29.54,61,350.0,5.0
2017-06-30 07:20:00,,29.54,63,,3.0
